postID,url,time,content,address,ward,district,area,price,amenities,contact
d76e46c62d267738242dc1c0d54f3b8d,https://phongtro123.com/cho-thue-8-phong-tro-moi-xay-kiet-k78-h02-02-le-thanh-nghi-ko-lo-mua-bao-hay-troi-nang-nong-ngay-cho-nguyen-tri-phuong-1-pr315337.html,2020-11-27 23:00:00,"Cho thuê 8 phòng trọ mới xây Kiệt K78/ H02/02 LÊ Thanh Nghị Ko lo mưa bão hay trời nắng nóng.
NGay Chợ Nguyễn TRi Phương, Ra Đầu đường là khu phố ẩm thực, siêu thị vv..
Gần Các trường đại học , cao đẳng : Đông Á ,Kiến Trúc ,Cao Đẳng Nghề vv..
Có sân để xe riêng , camera từng tầng, Cửa Khoá Vân tay ,Sân phơi tầng thượng và quầy bar tổ chức tiệc ngoài trời ..
Phòng ốp men tường, sạch sẽ mát mẻ, Có Wc Riêng, Điều Hòa thiết bị nóng lạnh, Gác Lửng , Bếp , Cửa sổ thông thoáng , sáng sủa..
Giá từ 3tr -3.5tr / 2- 3 người. Chủ vui vẻ , thân thiện ..Điện Nước đồng hồ riêng theo giá nhà nước..
Thời Gian tự do . Yêu Cầu giữ vệ sinh chung, ko gây ồn ào giờ nghỉ ngơi.
Lh Xem phòng : 0834 467 111 ( ko tiếp môi giới, dịch vụ đăng tin )","Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",Hòa Cường Nam,Hải Châu,30.0,3500000,"['WC riêng', 'Có máy lạnh', 'Có kệ bếp', 'Có gác', 'Có chỗ để xe']",
613f29e3371486f5438db2bc24715cd3,https://phongtro123.com/cho-thue-2-phong-tro-tai-duong-bau-mac-12-pr315293.html,2020-11-27 05:53:00,"Phòng có gác, vs riêng mỗi phòng, lối đi riêng bên hông nhà chính, diện tích từ 14m2 đến 16m2. Người ở tuân thủ theo quy định pháp luật nhà nước, không được làm mất trật tự an ninh tại khu vực và đóng tiền đầy đủ mỗi tháng.","Đường Bàu Mạc 12, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",Hòa Khánh Bắc,Liên Chiểu,14.0,2000000,['Có gác'],
603532084c7ef4fc0dce6f3a2daf6901,https://phongtro123.com/new-cho-thue-can-ho-o-va-mat-bang-kinh-doanh-voi-gia-re-pr315213.html,2020-11-25 22:55:00,"NEW!
Cho thuê căn hộ ở và mặt bằng kinh doanh với giá rẻ!
+ Gồm đầy đủ sân phơi, wc, khu bếp
+ An ninh tốt, người dân thân thiện
+ Vị trí thuận lợi để kinh doanh
+ Nơi ở thoáng mát, sạch sẽ
+ Khu dân cư đông đúc, mặt bằng cho thuê rất thuận lợi cho việc kinh doanh buôn bán.
Vị trí : Tại địa chỉ 34 đường Nguyễn Phước Thái,Phường An Khê, Quận Thanh Khê,TP Đà Nẵng.
Đơn giá thuê căn hộ ở:Chỉ từ 2tr7 đến 3tr5
Đơn giá thuê mặt bằng kinh doanh: Từ 6tr đến 7tr5
Ai muốn thuê liên hệ với SĐT: 0931957279/ 0972198281","Đường Nguyễn Phước Thái, Phường An Khê, Quận Thanh Khê, Đà Nẵng",An Khê,Thanh Khê,34.0,2000000,['Có kệ bếp'],"""0931957279"""
289aeeeb414d8feaffbe65c7620a5608,https://phongtro123.com/cho-thue-tro-dieu-hoa-nam-nu-o-chung-gia-covid-pr315171.html,2020-11-25 08:43:00,"️️ PHÒNG SAU LƯNG BẾN XE, GẦN Đh Duy tân Hòa khánh
Số 01 Đường #PhướcLý 19
Giá Ưu Đãi mùa dịch
_ Cho nam nữ ở chung
_Phòng có #ĐiềuHòa #Máygiặt ( tuỳ chọn ), Toilet khép kín
_ Sân để xe riêng. Chỗ phơi đồ thoải mái
3. Hình thức
_ Ở tối đa 2 người
– Cọc 1 tháng ,thanh toán từng tháng
– Điện 3500đ / chữ, nước 40k/ người
#Liên hệ 0901.777.102
0964.774.554","Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",Hòa Minh,Liên Chiểu,16.0,8000000,['Có chỗ để xe'],
73a9b80f66c257a3cef17b6bec6873c5,https://phongtro123.com/cho-thue-phong-tro-390-4-hoang-dieu-binh-thuan-da-nang-pr306359.html,2020-11-24 12:57:00,"Diện tích phòng 40m2, ngăn làm 2 phòng, có wc riêng, kệ bếp, chỗ để xe riêng (để được tối đa 2 xe). Lối đi riêng, giờ giấc tự do. Đồng hồ điện nước riêng, Điện 3000đ/1 chữ, nước 8000đ/1 chữ. Chỉ cho nữ, sv, người đi làm.
Giá 2,5 triệu/1thang, thanh toán 3 tháng 1 lần.
Anh Ly 0909.303.203.","390/4 Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",Bình Thuận,Hải Châu,40.0,2500000,"['Có kệ bếp', 'Có chỗ để xe', 'WC riêng', 'Giờ giấc tự do']",
22ce31aac1d48984e1863fcf007fb424,https://phongtro123.com/con-1-phong-tro-30m5-gia-2tr5-co-gac-lung-va-noi-nau-nuong-pr314807.html,2020-11-19 15:10:00,"Vị trí thuận lợi: nằm gần Trường Đại học Kinh tế, chợ Khuê Mỹ (500m), biển Sơn Thủy (750m), ngã tư cầu Tiên Sơn (1.4km), bệnh viện 600 giường (250m), Asia Park, Lotte Mart,...
Đặc điểm: 08 phòng xây dựng với mục đích cho thuê phòng trọ. Nằm trên đường Nguyễn Đình chiểu ( 13m kể cả vỉa hè) , yên tĩnh, an ninh trật tự, khu dân trí cao. Thiết kế nhà hiện đại, có nhiều không gian xanh (ở sân trước, sân thượng, ban công). Gồm các phòng 12,5 - 30m2, có sân phơi chung.
Thích hợp cho sinh viên, người đi làm, công tác dài ngày tại Ngũ Hành Sơn, Đà Nẵng.
Mỗi phòng đều có:
• Nhà vệ sinh riêng được lắp đặt vòi sen và bồn rửa.
• Hành lang có giếng trời thông thoáng.
Giá điện theo giá nhà nước.
Hỗ trợ:
• Internet 24/7 tốc độ cao.
• Lắp đặt giường tầng cho sinh viên ở dài hạn.
• Lắp đặt tivi, máy lạnh, điều hòa trong phòng cho người thuê có nhu cầu.","68 Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Khuê Mỹ,Ngũ Hành Sơn,30.0,5000000,"['Internet/wifi', 'Có máy lạnh', 'Truyền hình cáp', 'WC riêng']",
9810440cd1bdd7d7db0c5cc7de2a4b2a,https://phongtro123.com/cho-thue-phong-tro-kiet-nui-thanh-da-nang-pr314329.html,2020-11-13 10:42:00,"Cho thuê phòng trọ kiệt núi thành - Đà Nẵng.
- Phòng đẹp, có gác lững, vệ sinh trong
- Yên tĩnh, an ninh tốt
Vui lòng liên hệ để xem phòng
A Hùng : 0932577919","K318/H20/4 Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",Hòa Cường Bắc,Hải Châu,16.0,3000000,"['Có gác', 'Có chỗ để xe']","""0932577919"""
0cfd5f28f20893e4e701d5e5be6e55cc,https://phongtro123.com/cho-thue-phong-tro-gia-2tr-day-du-tien-nghi-chi-can-vao-o-pr314170.html,2020-11-11 09:04:00,"Cho thuê phòng trọ rỗng rãi 20 mét vuông
Gần trường đại học FPT
KHu công nghệ cao FPT
Đường xá rộng rãi
Giờ giấc tự do","Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",Hòa Quý,Ngũ Hành Sơn,20.0,2000000,['Giờ giấc tự do'],
40b831cb081c8983ff66859fbb147396,https://phongtro123.com/nha-tro-moi-xay-sap-hoan-thien-khu-lang-dai-hoc-pr314153.html,2020-11-10 20:00:00,"Sắp tới bên mình có 3 phòng trọ mới 100% có điều hòa giá rẻ nằm trên trục đường Nam Kỳ Khởi Nghĩa
Tiện ích:
Khu đô thị Fpt
Đại học FPT
Đại Học Y dược
Cao Đẳng Việt Hàn
Cao Đẳng Dụ lịch
Khu công nghiệp điện ngọc
AI CẦN LIÊN HỆ Ạ ️ 0766.766.848","Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",Hòa Hải,Ngũ Hành Sơn,25.0,8000000,['Có máy lạnh'],
e0c38b191c1244475ea4ccb99318a27f,https://phongtro123.com/sat-ben-cty-det-29-3-gach-men-tuong-sach-se-wc-trong-wifi-free-gio-giac-tu-do-pr314105.html,2020-11-10 09:32:00,"[GIÁ RẺ PHÙ HỢP MỌI ĐỐI TƯỢNG]
Ngay sát bên Công ty Dệt May 29-3, gần trường Đại học và siêu thị Co.opmart.
Phòng ở rất thuận tiện cho công nhân và sinh viên.
Phòng áp la phông mùa hè mát mẻ, mùa đông ấm áp.
Áp gạch men tường và nền sạch sẽ.
WC riêng trong phòng + WiFi Free.","K21/H09/12 Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",Thanh Khê Tây,Thanh Khê,16.0,1000000,"['Internet/wifi', 'WC riêng']",
ee60e22428f8c6ff1065026d9249612e,https://phongtro123.com/cho-thue-phong-tro-83-bui-cong-trung-da-nang-pr314038.html,2020-11-09 09:46:00,"– Vị trí: Phòng trọ ở số 83 Bùi Công Trừng, Đà Nẵng.
– Gần trường Đại học Kiến Trúc, công ty dệt may Hòa Thọ.
– Phòng trọ thoáng mát, sạch sẽ.
– Giờ giấc tự do, không chung chủ.
– Toilet, bếp riêng trong phòng.
– Có sẵn vị trí lắp máy giặt trong phòng.
– Nhà để xe rất rộng.
– Camera 24/24, wifi miễn phí.
– Khu vực an ninh, yên tĩnh, sạch sẽ, nhiều tiện ích xung quanh.
– Giá cho thuê: từ 2 triệu ...","83 Đường Bùi Công Trừng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",Hòa Xuân,Cẩm Lệ,25.0,2000000,"['Có máy giặt', 'Giờ giấc tự do', 'Có kệ bếp', 'Internet/wifi', 'Không chung chủ', 'Có chỗ để xe']",
fb0ed2c6771a3dd174ee6bced7ca2bd7,https://phongtro123.com/phong-tro-can-ho-gan-truong-dai-hoc-bach-khoa-da-nang-pr313827.html,2020-11-05 10:44:00,"Cho thuê phòng trọ, căn hộ gần trường Đại học Bách Khoa
Địa chỉ: 385/1 Nguyễn Lương Bằng, phường Hòa Khánh Bắc, quận Liên Chiểu, tp Đà Nẵng
Gần chợ Hòa Khánh, trường ĐH Bách Khoa, Cao đẳng kinh tế kế hoạch, TTYT Đa khoa Liên Chiểu.
Phòng trọ, căn hộ khép kín đầy đủ tiện ích sinh hoạt phù hợp nhân viên văn phòng, sinh viên, công nhân ở ...
Nhiều loại phòng giá 800.000đ - 1.000.000đ - 1.200.000đ
Diện tích 15m2 - 20m2 - 25m2","385/1 Nguyễn Lương Bằng, phường Hòa Khánh Bắc, quận Liên Chiểu, tp Đà Nẵng",Hòa Khánh Bắc,Liên Chiểu,20.0,800000,[],
0b638dddefebf9585040b7158d9423eb,https://phongtro123.com/phong-tro-dieu-hoa-cho-thue-o-ngay-pr313666.html,2020-11-03 09:21:00,"Còn 2 Phòng trọ điều Hòa cho thuê vào ở ngay.
Đầy đủ giường nệm, điều Hòa, quạt, tủ, tolet riêng
Free wifi và máy giặt
Không chung chủ, giờ giấc tự do
Camera an ninh an toàn
Giá 2,2tr. Địa chỉ k814b/23 trần cao vân gần tượng đại mẹ nhu, chợ Kỳ Đồng, Coopmart , đại học TDTT, cao đẳng thương mại
Sdt: 0905270730","814b/23 Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",Thanh Khê Đông,Thanh Khê,20.0,2200000,"['Có máy giặt', 'Có máy lạnh', 'Giờ giấc tự do', 'Internet/wifi', 'Không chung chủ']","""0905270730"""
4dd6f269ba1e942efb0e8d68f5e61725,https://phongtro123.com/can-cho-thue-phong-ngay-trung-tam-thanh-pho-gan-quan-an-truong-hoc-pho-mua-sam-pr313637.html,2020-11-02 18:47:00,"Cần cho thuê phòng
Diện tích: 25m2
Có tolet riêng, máy nóng lạnh
Ngay trung tâm, phố mua sắm, phố ăn ún
LH: 0905162050
Đường: K23/1 Ngô Gia Tự, Đà Nẵng
Ưu tiên nữ","K23/1 Đường Ngô Gia Tự, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",Hải Châu I,Hải Châu,25.0,6000000,"['WC riêng', 'Có nước nóng']","""0905162050"""
17cfadc58a4d29df734f815f6f6cf937,https://phongtro123.com/cho-thue-phong-tro-nha-tro-sinh-vien-gan-truong-dai-hoc-kinh-te-da-nang-ve-sinh-khep-kin-dien-tich-khoang-12m2-cho-1-pr313601.html,2020-11-02 09:35:00,"Cho thuê phòng trọ, nhà trọ sinh viên gần trường đại học kinh tế đà nẵng, vệ sinh khép kín, diện tích khoảng 12m2, cho 1-2 người, địa chỉ 186/3 đỗ bá, đà nẵng, liên hệ: 0963403687 (chú Lê)","186/3 Đường Đổ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Mỹ An,Ngũ Hành Sơn,12.0,5000000,['WC riêng'],"""0963403687"""
8b68fd6dd9a0876e173c25337107f7d1,https://phongtro123.com/phong-sach-se-khu-an-ninh-rat-tot-de-o-pr313412.html,2020-10-29 12:23:00,"Phòng trọ sạch, thoáng. Gần bến xe Trung tâm, gần chợ Hòa Mỹ. Khu vực an ninh, văn minh. Đường 7,5m, có camera và wifi, bếp và toilet khép kín. Không chung chủ.
Giá covid
Thiện chí cho khách ở lâu dài.","Đường Trung Nghĩa 9, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",Hòa Minh,Liên Chiểu,28.0,2000000,"['Có kệ bếp', 'Internet/wifi', 'Không chung chủ']",
e834c0930e0fae2f6f6a15046b924659,https://phongtro123.com/cho-thue-phong-tro-da-nang-an-toan-sach-se-pr313389.html,2020-10-29 08:41:00,"CHO THUÊ PHÒNG TRỌ
GIÁ RẺ- CHẤT LƯỢNG- AN TOÀN
Ngày 30/10 bên mình còn trống 1 phòng
Diện tích : ~ 26m2 ( có gác)
Max.4 người
Điện : 3k / kWh
Nước : 7k / m3
Giá. : 2,5 triệu
riêng, chỗ để xe thoải mái, giờ giấc chủ động
Ưu điểm:
Cách cầu Rồng chỉ 50m
Cách biển Mỹ Khê 150m
An ninh tốt cách đồn công an phường, quận chỉ 1min
Gần các Cơ Sở Hành Chính Phường, Quận, Tp
Gần các trường đại học Duy Tân, Kinh Tế, Ngoại Ngữ CS1 chỉ 5mins
Gần cơ sở khám chữa bệnh: Trung tâm y Tế Sơn Trà, Bệnh viện C, Đa Khoa, 199
Dễ dàng đi đến Chợ, TTTM VinCom, BIG C, Indochina
Xung quanh có nhiều tiệm tạp hoá, cửa hàng tiện lợi, cửa hàng ăn uống
......","40 Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",An Hải Đông,Sơn Trà,26.0,2500000,"['Có gác', 'Có chỗ để xe']",
146c8f7560d5c43f4b5d11bc19c083d7,https://phongtro123.com/cho-thue-phong-tro-cao-cap-moi-xay-xong-4-pr313182.html,2020-10-24 17:14:00,"Địa chỉ: 391/17 Nguyễn Văn Linh, kiệt rộng 5m Thông thẳng Nguyễn Tri Phương. Sau lưng là công an phường, an ninh an toàn tuyệt đối.
Có đầy đủ nội thất : giường, tủ, kệ, điều Hòa, wc riêng nóng lạnh đầy đủ, có cửa sổ rộng. Đồ mới keng chưa bóc tem.
Có chỗ để xe rộng, ko chung chủ
Trên tầng có view ban công chung
Tiền điện 3,5K/ chữ. Nước 50k/ bạn
Khu vực trung tâm thành phố : Gần Duy Tân, Bệnh viện, sân bay...
Giá: chỉ từ 2.8tr tháng
Ưu tiên không hoặc ít nấu ăn ạ Liên hệ: 0961823110","Đường Nguyễn Văn Linh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",Thạc Gián,Thanh Khê,14.0,2800000,"['WC riêng', 'Có máy lạnh', 'Đầy đủ nội thất', 'Không chung chủ', 'Có chỗ để xe']","""0961823110"""
b616c9f7f717d0e7f10fb2256c4a6f78,https://phongtro123.com/cho-thue-phong-tro-30m2-duong-thi-sach-hai-chau-pr313173.html,2020-10-24 14:35:00,"- Diện tích 30m2, có gác lửng.
- Phòng sạch sẽ, có nhà vệ sinh, điện nước đầy đủ, có thể vào dọn ở luôn.
- Khu vực an ninh, yên tĩnh, giờ giấc tự do, chìa khóa riêng, không chung chủ.
- Vị trí ngay trung tâm thành phố, cách sân bay 100m, trường Đại học Duy Tân 1.5 km, cách chợ 700m.
- Giá: 2.8 triệu/tháng, cọc 1 tháng.
- Liên hệ: 098 7070 144 (chị Nga)","96/17 Phố Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",Hòa Thuận Tây,Hải Châu,30.0,2800000,"['Có gác', 'Không chung chủ', 'Giờ giấc tự do']",
20772768aa101b4c54f70c76b08e18aa,https://phongtro123.com/phong-tro-trong-nha-nguyen-can-cho-nu-thue-pr313159.html,2020-10-24 12:41:00,"phòng rộng thoáng mát ,an ninh tốt , giờ dức thoải mái nhà đường lớn gần biển khu dân cư yên tỉnh thích hợp cho sinh viên và công nhân","1 Đường Thôi Hữu, Quận Sơn Trà, Đà Nẵng",Thọ Quang,Sơn Trà,20.0,5000000,[],
130dc0b801d4dc19b79ba41f6f22aa13,https://phongtro123.com/cho-thue-phong-tro-tai-35-khuong-huu-dung-hoa-xuan-pr313041.html,2020-10-22 13:15:00,"Cho thuê phòng trọ tại 35 Khương Hữu Dụng, phường Hòa Xuân, quận Cẩm Lệ với thông tin cụ thể sau
Khu vực xung quanh: qua cầu Nguyễn Tri Phương, cách chợ Hòa Xuân 500m, cách trường mẫu giáo, mầm non 100- 200m, cách ngã tư Cẩm Lệ 1km, gần trường học, bệnh viện trong vòng bán kính 500m.
Diện tích phòng trọ: 30m2 (có gác lửng)
Khu vệ sinh, bếp có ốp men sạch sẽ
Đường: 7.5,
Khu vực dân cư yên tĩnh, hiền hòa
Gía 1tr 850/ tháng, đóng 3 tháng 1 lần
Điện nước: Tính theo giá nhà nước, có đồng hồ tính điện nước cho mỗi phòng","35 Đường Khương Hữu Dụng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",Hòa Xuân,Cẩm Lệ,29.0,1000000,"['Có kệ bếp', 'Có gác']",
fe7397c40ad7b5ccf5098d6fcdb0beb6,https://phongtro123.com/phong-tro-ngay-trung-tam-da-nang-nvs-sach-se-khong-gian-yen-tinh-so-luong-co-han-pr311053.html,2020-10-21 08:05:00,"Phòng trọ nằm ngay trung tâm của Đà Nẵng. Khu vực yên tĩnh, phòng ốc sạch sẽ. Nhà vệ sinh mới Hòan toàn 100%. Ưu tiên cho những người muốn ở lâu dài.","160/41 Đường Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",Vĩnh Trung,Thanh Khê,18.0,5000000,[],
f9d54e042dc3d0b3bd88840c8df20bbb,https://phongtro123.com/cho-thue-phong-tro-gan-trung-tam-thanh-pho-pr312812.html,2020-10-17 18:34:00,"Cho thuê phòng như hình,phòng thoáng mát,sạch sẽ,an ninh tốt ,gần chợ và trường học.phòng 15m2 (có gác suốt 15m) có nơi phơi đồ.phòng hướng đông .ai cần lh","Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",Hòa Cường Bắc,Hải Châu,15.0,5000000,['Có gác'],
a5933062189166366ec30f80276caa48,https://phongtro123.com/cho-sinh-vien-thue-tro-gan-dai-hoc-y-duoc-da-nang-pr312658.html,2020-10-14 17:56:00,"phòng trọ cách trường 150m, phòng 12 đến 18m có tolet trong và ngoài tùy phòng,
dt 0989
554141 hoặc 077-545
-8988","41/9 Đường Pasteur, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",Hải Châu I,Hải Châu,12.0,5000000,[],
fd781edeaaaf4a9f113a8be11270ed92,https://phongtro123.com/phong-2tr2-thang-tivi-may-lanh-nuoc-nong-dac-biet-bao-dien-nuoc-pr312509.html,2020-10-12 13:29:00,"Phòng 2tr2/tháng: tivi, máy lạnh, nước nóng. ĐẶC BIỆT BAO ĐIỆN NƯỚC, có thể share tối đa 4 người/phòng. Sân phơi, bếp chung nấu ăn, giờ giấc tự do. Địa chỉ 16 Bàu Mạc 5-Hòa Khánh Bắc- Liên Chiểu - Đà Nẵng. Inbox xem phòng nhé. Đt 0777411257 - 0938143535 để xem phòng.",16 Bàu Mạc 5-Hòa Khánh Bắc- Liên Chiểu - Đà Nẵng. Inbox xem phòng nhé. Đt 0777411257 - 0938143535 để xem phòng.,Hòa Khánh Bắc,Liên Chiểu,20.0,2000000,"['Có máy lạnh', 'Có nước nóng', 'Giờ giấc tự do', 'Có kệ bếp', 'Truyền hình cáp', 'Có chỗ để xe']","""0777411257"""
87598720f6e4fb41e8a3f13da7801395,https://phongtro123.com/phong-tro-gia-sinh-vien-tai-quan-ngu-hanh-son-da-nang-pr312433.html,2020-10-10 23:41:00,"Còn 1 phòng cho thuê, diện tích 20m vuông, có thêm gá lửng 8m vuông, phòng sạch sẽ, thoáng, văn minh, lịch sự, có bếp và toilet riêng
Gần trường ĐH kinh tế ĐN, gần bv, gần chợ, trong khu đô thị Nam việt Á, gần Tổng kho xăng dầu ĐN,...
CHỉ cho nữ thuê, 1-2 người thuê, điện nước có đồng hồ riêng
Liên hệ xem phòng 0983115454","Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Khuê Mỹ,Ngũ Hành Sơn,20.0,2000000,"['Có kệ bếp', 'WC riêng']","""0983115454"""
965e5125bfd6cef037b02f59770ed1e5,https://phongtro123.com/cho-thue-phong-tai-28-tran-huu-trang-da-nang-phuong-hoa-cuong-bac-quan-hai-chau-da-nang-pr312295.html,2020-10-08 16:10:00,"Địa chỉ 28 trần hữu trang đà nẵng, phường Hòa Cường Bắc, quận Hải Châu, Đà Nẵng
Giá từ 2tr4-4tr-5tr, có phòng gác lửng.
Khu vực an ninh tốt ,sạch sẽ đầy đủ tiện nghi, có điều hòa , camera an ninh và chỗ để xe trong nhà, phòng vệ sinh riêng biệt, phù hợp người đã đi làm, không chung chủ.
Gần Asia Park, bệnh viện Vinmec, bệnh viện mắt, Lotte Mart, trường đại học kiến trúc-đại học Đà Nẵng, trường cao đẳng Phương Đông, đại học Ngoại ngữ.
️⁉️ Khuyến khích đến xem trực tiếp. Liên hệ chủ nhà: 0935151168 (chú Đăng)","28 trần hữu trang đà nẵng, phường Hòa Cường Bắc, quận Hải Châu, Đà Nẵng",Hòa Cường Bắc,Hải Châu,20.0,2400000,"['Có máy lạnh', 'Đầy đủ nội thất', 'Có gác', 'Không chung chủ', 'Có chỗ để xe']","""0935151168"""
91d76e8739b5440f8f3928242fcb78be,https://phongtro123.com/cho-thue-phong-tro-nga-tu-phan-tu-ba-huyen-thanh-quan-pr311155.html,2020-10-08 08:03:00,"PHÒNG CHO THUÊ (Gần Trung Tâm TP, Cầu Rồng, Biển, Các trường ĐH, BV, Chợ, Siêu thị, Công viên,...
Đ/C: Đường Phan Tứ- Bà Huyện Thanh Quang.
Nhà mới 100%. Phòng từ 20m. Giá từ 2,5tr. Khu vệ sinh, bếp khép kín. Trang bị máy điều hòa, giường, tủ, bàn làm việc,... Wifi free. Hệ thống nước nóng, phòng thông thoáng; Camera an ninh, nhà xe, sân phơi rộng rãi.
Nhà riêng tư không chung chủ, giờ giấc tự do.
Vị trí: cách Trung Tâm TP 1,5 Km, Cầu Rồng 1,2km , cầu Tuyên Sơn 500m. Trường Đại học Kinh tế 1km, Đại học CNTT & TT, Đại học Việt Mỹ 3 Km, Đại học Kiến trúc, Đại học Đông Á 3km, Bệnh viện Ngũ Hành Sơn, BV Phụ Sản Nhi 1,5m
Phù hợp cho Sinh viên, vợ chồng trẻ, người đi làm.
️ Liên hệ chinh chu SDT: 093 8564102","Phan Tứ Bà Tuyện Thanh Quan Đường Phan Tứ, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Mỹ An,Ngũ Hành Sơn,20.0,2500000,"['Có máy lạnh', 'Có nước nóng', 'Giờ giấc tự do', 'Có kệ bếp', 'Internet/wifi', 'Không chung chủ']","""0938564102"""
05dec7da1193d9e23f4be7c00ee22596,https://phongtro123.com/cho-thue-phong-tro-khu-vuc-phuoc-li-pr312136.html,2020-10-06 10:40:00,"Cho thuê phòng trọ, rộng 30 m vuông ,ở được 3..4 người, mặt tiền đường 5m, riêng biệt không chung chủ, không chung dãy trọ, tới trường duy tân cơ sở 2 tầm 5 phút, tới sư phạm tầm 10 phút. Trọ nằm sau lưng bến xe, đc 77/4 Phan khoang, giá 2tr5
Cần lh 0979161502.","Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",Hòa Minh,Liên Chiểu,30.0,2000000,['Không chung chủ'],"""0979161502"""
94c0f61b080a8664696c45b1759fc58c,https://phongtro123.com/tro-thanh-khe-mat-duong-thai-thi-boi-pr312100.html,2020-10-05 14:17:00,"178 Thái Thị Bôi, Thanh Khê ( giữa Hà Huy Tập - Lê Độ)
Trung tâm TP, gần ĐH Duy Tân( giữa các cơ sở), TDTT
Điều Hòa, giường 1m6, tủ quần áo.
View thoáng mát sáng sủa, cây cối xung quanh, có ban công trước phòng rộng.
Gần chợ 50m, tạp hoá đối diện, chỗ để xe rộng an toàn có camera, Wifi miễn phí.
Giờ giấc tự do, phù hợp ở 2-3 người.
Giá 2tr
Sdt: 0368263651","178 Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",Chính Gián,Thanh Khê,20.0,2000000,"['Internet/wifi', 'Có máy lạnh', 'Có chỗ để xe', 'Giờ giấc tự do']","""0368263651"""
